19175,20160705,18411739            ,100019841      ,VALERIS FORTE 7 OVULOS                                      ,0000001,0000077937,0000077937,00000,0       ,7703454122917,C77  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100001648      ,ACIDO FUSIDICO CREMA 15 GR GF                               ,0000001,0000005474,0000005474,00000,0       ,7702605100088,C58  ,0000000000,0       ,TBO ,2,02                                              
19175,20160705,18411739            ,100003999      ,DIHIDROCODEINA JARABE 120 ML W                              ,0000001,0000006753,0000006753,00000,0       ,7705959009656,C58  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,200025412      ,CREMA COREGA ULTRA SIN SABOR 20 GR                          ,0000001,0000010254,0000010254,00.16,0       ,7794640660627,K38  ,0000000000,0       ,UN  ,2,01                                              
19175,20160705,18411739            ,100018031      ,DOLEX DURA+ 665 MG 24 TABLETAS                              ,0000001,0000018233,0000018233,00000,0       ,7451079002922,K38  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100001915      ,DOLEX GOTAS 30 ML                                           ,0000003,0000008863,0000008863,00000,0       ,7707172685815,K38  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100001919      ,DOLEX JARABE NINOS 90 ML                                    ,0000004,0000008034,0000008034,00000,0       ,7707172685778,K38  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100001922      ,DOLEX PEDIATRICO 20 TABLETAS MASTICABLE                     ,0000001,0000009682,0000009682,00000,0       ,7451079000874,K38  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,200006599      ,REMOVEDOR LANDER 35 ML                                      ,0000002,0000002045,0000002045,00.16,0       ,7702215130307,C84  ,0000000000,0       ,UN  ,2,01                                              
19175,20160705,18411739            ,200006893      ,PALETTE COL.CRE TUB.3-65CAF.MO.OS.GTSOXI                    ,0000001,0000005158,0000005158,00.16,0       ,7702045524826,C86  ,0000000000,0       ,TBO ,2,01                                              
19175,20160705,18411739            ,200006891      ,PALETTE COL.CRE TUBO 3-0 CAS.OSC.GTS OXI                    ,0000001,0000005158,0000005158,00.16,0       ,7702045524758,C86  ,0000000000,0       ,TBO ,2,01                                              
19175,20160705,18411739            ,200013372      ,PALETTE COL.CRE TUBO 4-0 CAS.MED.GTS OX                     ,0000001,0000005158,0000005158,00.16,0       ,7702045524864,C86  ,0000000000,0       ,TBO ,2,01                                              
19175,20160705,18411739            ,200006888      ,PALETTE COL.CRE TUBO 5-0 CAS.CLA.GTS OXI                    ,0000001,0000005158,0000005158,00.16,0       ,7702045524765,C86  ,0000000000,0       ,TBO ,2,01                                              
19175,20160705,18411739            ,200014240      ,PALETTE COL.CRE TUBO 71 RUB.ME.CE.GTSOXI                    ,0000001,0000005158,0000005158,00.16,0       ,7702045524857,C86  ,0000000000,0       ,TBO ,2,01                                              
19175,20160705,18411739            ,770008986      ,OBS.HUMAX SULZINC 80 ML                                     ,0000001,0000000000,0000000000,00000,0       ,7707288822326,I11  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100016795      ,SULZINC 80 ML                                               ,0000003,0000010644,0000010644,00000,0       ,7707288822326,I11  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,200027489      ,LIMAS 2 TEXTURAS MAOS 10 UDS                                ,0000001,0000001234,0000002585,00.16,52.26   ,7707200907001,H93  ,0000000000,52.26   ,PAQ ,2,01                                              
19175,20160705,18411739            ,200015997      ,MICROPORE KENNEDY PIEL 1/2X5 BOLSA                          ,0000001,0000001085,0000001206,00000,10.03   ,7702796830009,D27  ,0000000000,10.03   ,UN  ,2,02                                              
19175,20160705,18411739            ,200015998      ,MICROPORE KENNEDY PIEL 1X5 BOLSA                            ,0000001,0000002172,0000002413,00000,9.99    ,7702796831006,D27  ,0000000000,9.99    ,UN  ,2,02                                              
19175,20160705,18411739            ,100002420      ,ACETAMINOFEN 150 MG JARABE 90 ML LS                         ,0000002,0000002912,0000003203,00000,9.07    ,7703763881901,D69  ,0000000000,9.07    ,FCO ,2,02                                              
19175,20160705,18411739            ,100013205      ,DIHIDROCODEINA JARABE 120 ML LS                             ,0000002,0000006290,0000006290,00000,0       ,7703763169016,D69  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100009550      ,DIPIRONA 2 ML AMPOLLA LS                                    ,0000003,0000001359,0000001454,00000,6.49    ,7703763188031,D69  ,0000000000,6.49    ,CJ  ,2,02                                              
19175,20160705,18411739            ,100002736      ,EPICORT LOCION 30 ML                                        ,0000001,0000003209,0000003209,00000,0       ,7707193640169,D75  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100022051      ,OTIRILIN GOTAS OTICAS 15 ML                                 ,0000001,0000022669,0000026951,00000,15.89   ,7594002622009,I10  ,0000000000,15.89   ,UN  ,2,02                                              
19175,20160705,18411739            ,100002817      ,BETANECROTON 10 CAPSULAS                                    ,0000001,0000026486,0000028480,00000,7       ,7706440000039,D83  ,0000000000,7       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100002838      ,FERMOLAC 6 ML AMPOLLA BEBIBLE                               ,0000001,0000006380,0000006860,00000,7       ,7706310000176,D83  ,0000000000,7       ,AMP ,2,02                                              
19175,20160705,18411739            ,100020452      ,NULOX 15 MG 10 TABLETAS                                     ,0000001,0000042933,0000042933,00000,0       ,8714651003366,D88  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100003819      ,GUAYACOLATO DE GLICERILO 120 ML LC                          ,0000002,0000001333,0000001554,00000,14.25   ,7705451000151,E17  ,0000000000,14.25   ,FCO ,2,02                                              
19175,20160705,18411739            ,100016460      ,FINACID SOLUCION CALENDULA 180 ML                           ,0000001,0000008485,0000008485,00000,0       ,7707232093956,I52  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100018400      ,MIELTERTOS PASTILLAS MASTICABLES 12 SBS                     ,0000001,0000012772,0000012772,00000,0       ,7707232095769,I52  ,0000000000,0       ,DIS ,2,02                                              
19175,20160705,18411739            ,100009540      ,CLORFENIRAMINA JARABE 120 ML LB                             ,0000004,0000002471,0000002471,00000,0       ,7707177970695,E05  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,770007254      ,OBS.LABINCO CLORFENIRAMINA JARABE 120 ML                    ,0000002,0000000000,0000000000,00000,0       ,7707177970695,E05  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100011305      ,BROMURO DE IPRATROPIO INH.200 DOSIS AG                      ,0000003,0000018919,0000018919,00000,0       ,7706569002792,E22  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100000042      ,DEPAKENE JARABE 120 ML                                      ,0000001,0000022270,0000022270,00000,0       ,7703186568212,E22  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100016920      ,GYNCLOX CREMA VAGINAL 40 GRAMOS (T) (M)                     ,0000001,0000059118,0000059118,00000,0       ,7702870004784,E22  ,0000000000,0       ,TBO ,2,02                                              
19175,20160705,18411739            ,100003914      ,HIDERAX JARABE 120 ML                                       ,0000001,0000032444,0000032444,00000,0       ,7702870001059,E22  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100009760      ,NOFERTYL AMPOLLA 1 ML C/JERINGA                             ,0000006,0000019812,0000019812,00000,0       ,7702870002636,E22  ,0000000000,0       ,AMP ,2,02                                              
19175,20160705,18411739            ,770006423      ,OBS.BROMURO DE IPRATROPIO INH.200 AG                        ,0000001,0000000000,0000000000,00000,0       ,7706569002792,E22  ,0000000000,0       ,UN  ,2,02                                              
19175,20160705,18411739            ,770002995      ,OBSEQUIO NOFERTYL AMPOLLA 1 ML C/JERINGA                    ,0000002,0000000000,0000000000,00000,0       ,7702870002636,E22  ,0000000000,0       ,UN  ,2,02                                              
19175,20160705,18411739            ,100008916      ,PROGENDO 100 MG 30 CAPSULAS(A)                              ,0000001,0000105050,0000105050,00000,0       ,7707189520536,E22  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100012564      ,PROGENDO 200 MG 20 CAPSULAS(A)                              ,0000001,0000128338,0000128338,00000,0       ,7707189520642,E22  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100013586      ,ACETAMINOFEN 150 MG JARABE 60 ML LP                         ,0000001,0000001135,0000001135,00000,0       ,7703038060987,E25  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,200022722      ,ENFAGROW PREMIUM 400 GR (M)                                 ,0000001,0000036266,0000036266,00000,0       ,7506205804359,I80  ,0000000000,0       ,TAR ,2,03                                              
19175,20160705,18411739            ,100007848      ,EUTIROX 50 MCG 50 TABLETAS                                  ,0000001,0000027232,0000027232,00000,0       ,7702418001541,E69  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,200022727      ,KLIM 1+ 500 GR BOLSA                                        ,0000001,0000013150,0000013556,00000,2.99    ,7702024025733,E91  ,0000000000,2.99    ,BOL ,2,03                                              
19175,20160705,18411739            ,200024908      ,KLIM DESLACTOSADA 360 GR BOLSA                              ,0000005,0000008595,0000008860,00000,2.99    ,7702024047131,E91  ,0000000000,2.99    ,BOL ,2,02                                              
19175,20160705,18411739            ,200025669      ,NAN PRO 1 1100 GR (A) (M)                                   ,0000001,0000096658,0000099647,00000,3       ,7501059279124,E91  ,0000000000,3       ,TAR ,2,03                                              
19175,20160705,18411739            ,200018912      ,NESTOGENO 1 400 GR                                          ,0000003,0000021631,0000022300,00000,3       ,7891000078945,E91  ,0000000000,3       ,UN  ,2,02                                              
19175,20160705,18411739            ,200018911      ,NESTOGENO 2 400 GR                                          ,0000001,0000019981,0000020598,00000,3       ,7891000078921,E91  ,0000000000,3       ,UN  ,2,02                                              
19175,20160705,18411739            ,200023390      ,NESTOGENO 2 800 GR                                          ,0000002,0000036945,0000038087,00000,3       ,7891000078969,E91  ,0000000000,3       ,UN  ,2,02                                              
19175,20160705,18411739            ,200031800      ,NESTOGENO FORMULA INFANTIL BOLSA 135 GR                     ,0000007,0000005067,0000005223,00000,2.99    ,7501059276604,E91  ,0000000000,2.99    ,BOL ,2,03                                              
19175,20160705,18411739            ,100021234      ,NUTRIBEN AC 400 GR                                          ,0000001,0000041640,0000041640,00000,0       ,7703546724401,E98  ,0000000000,0       ,TAR ,2,03                                              
19175,20160705,18411739            ,100007868      ,VOLTAREN 75 MG 5 AMPOLLAS (T)                               ,0000001,0000059271,0000059271,00000,0       ,7702635153450,E99  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100004515      ,VOLTAREN RETARD 100 MG 10 TABLETAS (T)                      ,0000001,0000049409,0000049409,00000,0       ,7896261005211,E99  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100006091      ,ADVIL CHILDREN SUSPENSION 60 ML                             ,0000002,0000011759,0000011759,00000,0       ,7702132009731,F38  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100006118      ,CENTRUM SILVER LUTEINA 30 TABLETAS                          ,0000001,0000022881,0000022881,00000,0       ,7702132007362,F38  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100020735      ,ROBITUSSIN TOS FORTE JBE 150 ML                             ,0000001,0000013653,0000013653,00000,0       ,7702132010768,F38  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100010968      ,CLOTRIMAZOL 100 MG 10 TBS VAGINALES PC                      ,0000001,0000004783,0000004783,00000,0       ,7703153016050,F53  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100014513      ,EVINET 0.75 MG 2 TABLETAS                                   ,0000001,0000017851,0000017851,00000,0       ,7703153022402,F53  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,770006072      ,OBSEQUIO PROCAPS EVINET 0.75 MG 2 TBS                       ,0000004,0000000000,0000000000,00000,0       ,7703153022402,F53  ,0000000000,0       ,UN  ,2,02                                              
19175,20160705,18411739            ,200032709      ,CHA.HEAD-SHO.LIMPI.REN.400+CH.LIM.200 PE                    ,0000001,0000014238,0000015339,00.16,7.18    ,7500435005630,F54  ,0000000000,7.18    ,OFE ,2,01                                              
19175,20160705,18411739            ,770013253      ,OBS.FAMILIA TOA.HUM.PEQ.FL.PACK OFE.100                     ,0000001,0000000000,0000000000,00000,0       ,7702026313814,F64  ,0000000000,0       ,PAQ ,2,02                                              
19175,20160705,18411739            ,770013253      ,OBS.FAMILIA TOA.HUM.PEQ.FL.PACK OFE.100                     ,0000001,0000000000,0000000000,00000,0       ,7702026313814,F64  ,0000000000,0       ,PAQ ,2,02                                              
19175,20160705,18411739            ,200016649      ,PAN.PEQUENIN EXTRAPROTECCION ET.1 30 UDS                    ,0000003,0000009721,0000009721,00.16,0       ,7707181105922,F64  ,0000000000,0       ,PAQ ,2,01                                              
19175,20160705,18411739            ,200020556      ,PAN.PEQUENIN EXTRAPROTECCION ET.2 10 UDS                    ,0000001,0000004298,0000004298,00.16,0       ,7707181151332,F64  ,0000000000,0       ,PAQ ,2,01                                              
19175,20160705,18411739            ,200017032      ,PAN.PEQUENIN EXTRAPROTECCION ET.3 10 UDS                    ,0000003,0000005241,0000005241,00.16,0       ,7707181105946,F64  ,0000000000,0       ,PAQ ,2,01                                              
19175,20160705,18411739            ,200016621      ,PAN.PEQUENIN EXTRAPROTECCION ET.3 30 UDS                    ,0000003,0000014294,0000014294,00.16,0       ,7707181105953,F64  ,0000000000,0       ,PAQ ,2,01                                              
19175,20160705,18411739            ,200017853      ,PAN.PEQUENIN EXTRAPROTECCION ET.4 30 E.I                    ,0000001,0000017725,0000017725,00.16,0       ,7707181105892,F64  ,0000000000,0       ,PAQ ,2,01                                              
19175,20160705,18411739            ,200012377      ,VASELINA PURA 25 GR PROMEGAN                                ,0000001,0000001165,0000001165,00.16,0       ,7707260163355,F77  ,0000000000,0       ,POT ,2,01                                              
19175,20160705,18411739            ,200012378      ,VASELINA PURA 55 GR PROMEGAN                                ,0000001,0000001610,0000001610,00.16,0       ,7707260163362,F77  ,0000000000,0       ,POT ,2,01                                              
19175,20160705,18411739            ,200032030      ,CHA.SAVITAL BIOTINA Y SABILA DOY.100 ML                     ,0000001,0000001968,0000001968,00.16,0       ,7702354937409,I04  ,0000000000,0       ,UN  ,2,01                                              
19175,20160705,18411739            ,100005042      ,BACTRIM F 160+800 MG 10 TABLETAS                            ,0000001,0000031857,0000031857,00000,0       ,7896226501833,I64  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005212      ,CALMIDOL COMPUESTO 48 GRAGEAS                               ,0000001,0000035422,0000036485,00000,2.91    ,7706263200364,A42  ,0000000000,2.91    ,CJ  ,2,02                                              
19175,20160705,18411739            ,100020004      ,MULTIFLORA 14 SBS                                           ,0000001,0000072780,0000072780,00000,0       ,5027314503671,G33  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100010058      ,SERTAL COMPUESTO 100 COMPRIMIDOS  (A)                       ,0000001,0000129128,0000140356,00000,8       ,7730698002774,G33  ,0000000000,8       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005757      ,AZITROMICINA 500 MG 3 TABLETAS MK                           ,0000003,0000006092,0000006092,00000,0       ,7702057070939,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005793      ,CEFRADINA 500 MG 24 CAPSULAS MK                             ,0000003,0000027967,0000027967,00000,0       ,7702057071738,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005836      ,ENALAPRIL 20 MG 20 TABLETAS MK                              ,0000003,0000004214,0000004214,00000,0       ,7702057072681,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005838      ,ENALAPRIL 5 MG 50 TABLETAS MK                               ,0000001,0000006082,0000006082,00000,0       ,7702057072629,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100022393      ,IBUFLASH MIGRAN 8  CAPSULAS                                 ,0000001,0000009990,0000012229,00000,18.31   ,7702057696092,G81  ,0000000000,18.31   ,CJ  ,2,02                                              
19175,20160705,18411739            ,100014464      ,LEVOTIROXINA 50 MG 50 TABLETAS MK                           ,0000001,0000012464,0000012464,00000,0       ,7702057077020,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100009602      ,METOPROLOL 50 MG 30 TABLETAS MK                             ,0000002,0000006355,0000006355,00000,0       ,7702057070571,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,100005924      ,NORAVER MENTA / FORTE 12 PASTILLAS                          ,0000003,0000010979,0000010979,00000,0       ,7702057168032,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,770012095      ,OBS.TECNOQUIM.AZITROMICINA 500 MG 3 TBS                     ,0000001,0000000000,0000000000,00000,0       ,7702057070939,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,770013081      ,OBS.TECNOQUIMICA.CEFRADINA 500 MG 24 CAP                    ,0000001,0000000000,0000000000,00000,0       ,7702057071738,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,770011703      ,OBS.TECNOQUIMICAS ENALAPRIL 20 MG 20 TBS                    ,0000001,0000000000,0000000000,00000,0       ,7702057072681,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,770011695      ,OBS.TECNOQUIMICAS RIFAMICINA SPR 1% 20ML                    ,0000001,0000000000,0000000000,00000,0       ,7702057071073,G81  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100018421      ,OXIMETAZOLINA NASAL 0.025% SOL 15 ML MK                     ,0000001,0000003995,0000003995,00000,0       ,7702057061371,G81  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100010549      ,RIFAMICINA SPRAY 1% 20 ML MK                                ,0000003,0000016974,0000016974,00000,0       ,7702057071073,G81  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,100005976      ,SILDENAFIL 50 MG 2 TABLETAS MK                              ,0000003,0000003611,0000003611,00000,0       ,7702057073459,G81  ,0000000000,0       ,CJ  ,2,02                                              
19175,20160705,18411739            ,200023539      ,DTE AXE BARRA EXCITE 50 GRAMOS                              ,0000001,0000008773,0000009519,00.16,7.84    ,75035785     ,G94  ,0000000000,7.84    ,UN  ,2,01                                              
19175,20160705,18411739            ,200018990      ,DTE DOVE SPRAY CLEAR TONE 100 GR M                          ,0000001,0000011845,0000011845,00.16,0       ,7791293008110,G94  ,0000000000,0       ,UN  ,2,01                                              
19175,20160705,18411739            ,100006231      ,FLUIMUCIL JARABE 75 ML                                      ,0000003,0000014557,0000014557,00000,0       ,7703445030122,H27  ,0000000000,0       ,FCO ,2,02                                              
19175,20160705,18411739            ,770003316      ,OBSEQUIO ZAMBON FLUIMUCIL JARABE 75 ML                      ,0000001,0000000000,0000000000,00000,0       ,7703445030122,H27  ,0000000000,0       ,UN  ,2,02
